movie_id,title,release_date,release_year,overview,tagline,keywords,rating,vote_count,popularity,budget,runtime,genres,production_companies,ethical_values,emotional_theme,ethical_values_clean,emotional_theme_clean
21448,Mickey's Magical Christmas: Snowed in at the House of Mouse,06-11-2001,2001.0,"When a huge snowstorm leaves everyone stranded, Mickey and all of his guests at the House of Mouse, including Pooh, Belle, Snow White, Cinderella, Ariel and many more of his old and new friends, break out the cookies and hot chocolate to help Donald mend his tattered Christmas spirit.",,"holiday, narration, christmas",6.9,270,1.8487,0,61.0,"Animation, Family, Comedy","Disney Television Animation, Toon City","friendship, kindness, empathy","- heartwarming
- family bonding","['friendship', 'kindness', 'empathy']","['heartwarming', 'family bonding']"
349158,My Little Pony: Equestria Girls - Friendship Games,24-10-2015,2015.0,"Canterlot High meets its rival school, Crystal Prep Academy, in a competition that’s a long-standing tradition – The Friendship Games. Sunset Shimmer is tasked with keeping magic out of the games to avoid the appearance of impropriety while she and her friends compete against Crystal Prep’s top students led by someone with an equal amount of interest in Equestrian magic – this world’s TWILIGHT SPARKLE.",,"high school, friendship, sequel, equestria girls",7.382,136,1.8419,0,72.0,"Animation, Music, Family","Hasbro Studios, DHX Media","friendship, courage, empathy","- high-energy
- family bonding","['friendship', 'courage', 'empathy']","['highenergy', 'family bonding']"
1399914,The Simpsons: O C'mon All Ye Faithful,16-12-2024,2024.0,The residents of Springfield search for Christmas cheer.,,"family, hypnotism, skepticism, adult animation, christmas spirit, christmas, christian faith, miracles, the simpsons, santa, holiday miracles",6.864,88,1.8415,0,45.0,"Animation, Comedy","Gracie Films, 20th Television Animation","family, kindness, empathy","- heartwarming
- family bonding","['family', 'kindness', 'empathy']","['heartwarming', 'family bonding']"
242643,Batman: Assault on Arkham,12-08-2014,2014.0,Batman works desperately to find a bomb planted by the Joker while Amanda Waller sends her newly-formed Suicide Squad to break into Arkham Asylum and recover vital information stolen by the Riddler.,Get ready to root for the bad guys.,"superhero, based on comic, spin off",7.325,1146,1.8401,0,76.0,"Thriller, Animation, Action, Crime","Warner Bros. Animation, Warner Premiere, DC Entertainment","courage, justice, loyalty","high-energy, heroic quest","['courage', 'justice', 'loyalty']","['highenergy', 'heroic quest']"
14613,Next Avengers: Heroes of Tomorrow,02-09-2008,2008.0,The children of the Avengers hone their powers and go head to head with the very enemy responsible for their parents' demise.,The children of heroes past are our only hope for the future!,"future, based on comic, super power, superhero team, hope for future, teen superhero, animation, son of superhero",7.044,295,1.8357,0,78.0,"Animation, Family, Action, Adventure, Science Fiction","MLG Productions 5, Lionsgate, Marvel Studios","courage, loyalty, justice","- family bonding
- heroic quest","['courage', 'loyalty', 'justice']","['family bonding', 'heroic quest']"
49953,A Turtle's Tale: Sammy's Adventures,04-08-2010,2010.0,"Born on a Baja, California beach in 1959, new hatchling Sammy races across the beach to the ocean while avoiding being caught by seagulls and crabs. Thus begins Sammy's incredible fifty-year ocean journey where he overcomes obstacles, both natural and man-made, while trying to fulfill his dream of travelling around the world. Along the way he meets his best friend, a fellow turtle named Ray, and never forgets about Shelly, a turtle he saved that first day on the beach and the one he's always loved.",Hatch Me If You Can,"friendship, global warming, underwater, sea turtle, sea creature",6.019,656,1.8344,0,88.0,"Animation, Family","Motion Investment Group, nWave Pictures, Illuminata Pictures, StudioCanal, Around the World in 50 Years","friendship, perseverance, empathy","heartwarming, heroic quest","['friendship', 'perseverance', 'empathy']","['heartwarming', 'heroic quest']"
1118203,The Swan Princess: A Fairytale Is Born,15-05-2023,2023.0,"Before becoming queen, Uberta lived a humble life with her husband Maximillian when she is suddenly thrust into royalty. Through triumph and tragedy, she learns the lessons needed to become a beloved Queen, all while raising the next generation of rulers. When it's time for Uberta to pass the royal scepter to Odette and Derek, rival Queen Wixom has plans of her own to ruin the kingdom's greatest coronation.",,,5.947,38,1.8314,0,88.0,"Family, Animation, Fantasy","Streetlight Animation, NEST Family Entertainment","loyalty, family, perseverance","- heartwarming
- family bonding","['loyalty', 'family', 'perseverance']","['heartwarming', 'family bonding']"
17445,Green Lantern: First Flight,28-07-2009,2009.0,"Test pilot Hal Jordan finds himself recruited as the newest member of the intergalactic police force, The Green Lantern Corps.",Superman was born a hero. Batman became a hero. But only Green Lantern was chosen.,"superhero, comic book, based on comic, super power, woman director",6.921,463,1.8222,3500000,75.0,"Action, Adventure, Fantasy, Animation, Science Fiction","DC, Warner Bros. Animation","courage, justice, loyalty","- high-energy
- heroic quest","['courage', 'justice', 'loyalty']","['highenergy', 'heroic quest']"
260234,"Monster High: Frights, Camera, Action!",25-03-2014,2014.0,"When Draculaura is led to believe she's the rightful heir to the vampire throne, she and her best ghoulfriends are whisked away to Transylvania for a royal coronation to die for. But they soon discover the hunt for the queen is not over yet. The Ghouls must locate an ancient artifact known as the Vampire's Heart in order to discover the identity of the true Vampire Queen. It's a fangtastic adventure that will lead them from the Tower of Londoom, to a haunted river boat in New Goreleans and finally to the glamorous boo-vie lots of Hauntlywood. Could this be the moment when Draculara finally receives her vampire powers and discovers screams really can come true?",Fabulously freaky!,,7.482,141,1.8171,0,72.0,"Family, Animation, Fantasy","Nerd Corps Entertainment, Mattel","friendship, perseverance, self-acceptance","- high-energy
- heroic quest","['friendship', 'perseverance', 'selfacceptance']","['highenergy', 'heroic quest']"
326215,Ooops! Noah Is Gone...,26-03-2015,2015.0,"It's the end of the world. A flood is coming. Luckily for Dave and his son Finny, a couple of clumsy Nestrians, an Ark has been built to save all animals. But as it turns out, Nestrians aren't allowed. Sneaking on board with the involuntary help of Hazel and her daughter Leah, two Grymps, they think they're safe. Until the curious kids fall off the Ark. Now Finny and Leah struggle to survive the flood and hungry predators and attempt to reach the top of a mountain, while Dave and Hazel must put aside their differences, turn the Ark around and save their kids. It's definitely not going to be smooth sailing.","One ark, 50,000 animals. What could go wrong?","animals, noah's ark, christian film",6.381,324,1.8143,6000000,85.0,"Animation, Adventure, Comedy, Family","Moetion Films, Ulysses Filmproduktion, Fabrique d'images, Skyline Entertainment, Grid Animation, Studio Rakete","courage, family, friendship","- family bonding
- heroic quest","['courage', 'family', 'friendship']","['family bonding', 'heroic quest']"
133931,Zambezia,05-06-2012,2012.0,"Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community.",Airborne to be wild.,falcon,6.191,311,1.8127,20000000,83.0,"Comedy, Animation, Adventure, Family","The Department of Trade, Industry and Competition of South Africa, The National Film and Video Foundation of South Africa, Wonderful Works, 120dB Films, Triggerfish","courage, friendship, loyalty","- heartwarming
- heroic quest","['courage', 'friendship', 'loyalty']","['heartwarming', 'heroic quest']"
433694,Sgt. Stubby: An American Hero,13-04-2018,2018.0,The true story of the most decorated dog in American military history -- Sgt. Stubby -- and the enduring bonds he forged with his brothers-in-arms in the trenches of World War I.,The incredible true story of America's top underdog,"rescue, paris, france, chase, world war i, baseball, cooking, based on true story, soldier, dog, animals, foreign immigrants, military working dogs",7.854,205,1.8075,25000000,85.0,"Animation, Adventure, Family, History, War","Fun Academy Media Group, Mikros Image","loyalty, friendship, courage","- heartwarming
- heroic quest","['loyalty', 'friendship', 'courage']","['heartwarming', 'heroic quest']"
287233,Tom and Jerry: The Lost Dragon,27-07-2014,2014.0,"Tom and Jerry find a dragon egg, and help the baby dragon find its mother.",,"witch, magic, cartoon, anthropomorphism, dragon, animals, giant egg, wizard",6.0,78,1.8072,0,57.0,"Animation, Comedy, Family, Fantasy",Warner Bros. Animation,"friendship, courage, empathy","- heartwarming
- pure fun","['friendship', 'courage', 'empathy']","['heartwarming', 'pure fun']"
913205,Teen Titans Go! & DC Super Hero Girls: Mayhem in the Multiverse,24-05-2022,2022.0,"With the help of an ancient Kryptonian power, Lex Luthor unites the world’s Super-Villains to capture all of Earth's Super Heroes, until…only the DC Super Hero Girls are left to stop the Legion of Doom. Our heroes must cross dimensions to rescue their fellow Super Heroes from the Phantom Zone, but a fortuitous wrong turn leads them to Titans Tower – where they find much-needed allies in the Teen Titans!",,,5.9,128,1.9471,0,79.0,"Animation, Action, Comedy","Warner Bros. Animation, DC Entertainment","courage, friendship, justice","high-energy, pure fun","['courage', 'friendship', 'justice']","['highenergy', 'pure fun']"
21078,Tom and Jerry Blast Off to Mars!,18-01-2005,2005.0,"While carrying on their usual hi-jinks, they inadvertantly stow-away on a spaceship bound for Mars. They meet up with the local Martian residents and cause them to invade the Earth, aided by the ""Invincitron"", a vacuum-wielding giant robot. Tom, Jerry and their Martian ally, Peep, save the day.",,"cartoon, alien, anthropomorphism, robot, astronaut, animals, spaceship",6.5,134,1.7232,0,70.0,"Animation, Family","Warner Bros. Animation, Turner Entertainment","courage, friendship, empathy","high-energy, pure fun","['courage', 'friendship', 'empathy']","['highenergy', 'pure fun']"
736074,"Batman: The Long Halloween, Part Two",26-07-2021,2021.0,"As Gotham City's young vigilante, the Batman, struggles to pursue a brutal serial killer, district attorney Harvey Dent gets caught in a feud involving the criminal family of the Falcones.",The clock is ticking. The days are numbered. The end has just begun.,"holiday, superhero, halloween, aftercreditsstinger, dc animated movie universe",7.4,540,1.594,0,87.0,"Animation, Mystery, Action, Crime","DC Entertainment, Warner Bros. Animation","justice, loyalty, perseverance","- bittersweet
- heroic quest","['justice', 'loyalty', 'perseverance']","['bittersweet', 'heroic quest']"
5393,Happily N'Ever After,05-01-2007,2007.0,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",Fairy Tale Endings Aren't What They Used To Be.,"princess, dwarf, wolf, fairy tale, bad mother-in-law, prince, little red riding hood, stepmother, rumpelstiltskin, intern, wizard, woman director",5.038,431,1.5965,47000000,87.0,"Adventure, Animation, Comedy, Family, Fantasy","Lionsgate, Vanguard Animation, Odyssey Entertainment, BAF Berlin Animation Film, BFC Berliner Film Companie","courage, justice","- high-energy
- heroic quest","['courage', 'justice']","['highenergy', 'heroic quest']"
